t,x,z,vx,vz,theta,q,alpha,M,qdyn,N,delta,tau_cmd,Fs,duty,I_coil,Xcg,Xcp,SM,m,Iyy,M_aero,M_thrust,wind_gust
6.399000000000472,-40.6453747946477,245.5009959751816,-7.832481079887152,15.204285815544361,-0.5599060690498541,-1.116864170159798,0.06446571143461644,0.055109433664401096,208.91667383345143,0.4142867007388169,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.056384419970552956,0.0,0.10430591891967317
6.400000000000472,-40.65320738727941,245.51619526065014,-7.832703564084794,15.194285550009662,-0.5610232416080441,-1.1174793608282412,0.0635341593010551,0.05508052523133548,208.69717749888437,0.406945452711538,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.055385276114040295,0.0,0.10115515102947904
6.401000000000472,-40.66104020086833,245.5313845468728,-7.832922995088955,15.184287323909455,-0.5621410254992499,-1.1180868374144333,0.06288653805258404,0.05506289599036084,208.56323342409127,0.4018793788503949,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.05469578346153872,0.0,0.10456891599180787
6.402000000000473,-40.66887323224231,245.54656383598694,-7.833139135057372,15.17429133303963,-0.5632594126837978,-1.1186859489111456,0.06218421527533535,0.05504312918371956,208.4131453268191,0.3963856250653002,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.053948083571387334,0.0,0.10673258259415717
6.403000000000473,-40.676706476515974,245.56173313151004,-7.833348795948396,15.164300140980917,-0.5643783904694205,-1.1192680431241604,0.06076383682850395,0.054994930793173254,208.04794060652452,0.3852081567595914,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.05242683013498037,0.0,0.09235515303731726
6.404000000000473,-40.68453992869909,245.5768924370471,-7.8335549548622945,15.154311360955221,-0.5654979458751632,-1.1198411907492747,0.06000981812922879,0.05497316953730516,207.8829548510069,0.379332304449459,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.05162712663557135,0.0,0.09335739808097479
6.405000000000474,-40.69237358294117,245.59204175688916,-7.833752915759924,15.144328749662764,-0.5666180635923914,-1.120392670879729,0.05819393586826149,0.05490942148702314,207.40073356305186,0.36509994003751284,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.04969010183910548,0.0,0.06993068979547687
6.406000000000474,-40.70020743309958,245.60718109556262,-7.833946788563707,15.134349023544312,-0.5677387275187978,-1.1209336111695285,0.05730212243708677,0.05488226758923436,207.19528669785984,0.358177330562815,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.0487479346895991,0.0,0.06779851841388213
6.407000000000474,-40.70804147483841,245.6223104561515,-7.834136077764776,15.124372580112945,-0.568859926442503,-1.1214626679006918,0.05629579388170347,0.05485061633789874,206.95600306736506,0.35037197150314825,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.047685625321578454,0.0,0.06304805489108005
6.408000000000475,-40.71587570563265,245.6374298403018,-7.834324899689247,15.11439614715878,-0.5699816540439695,-1.1219909663524894,0.05622153398015073,0.054855840418615194,206.99505830328366,0.34987489101922925,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.047617972667717084,0.0,0.07973689113089175
