t,x,z,vx,vz,theta,q,alpha,M,qdyn,N,delta,tau_cmd,Fs,duty,I_coil,Xcg,Xcp,SM,m,Iyy,M_aero,M_thrust,wind_gust
2.9009999999997915,-1.4698292024283346,63.95702651763398,-1.7288264292645938,44.162563196360956,-0.0057974079968981145,-0.024240538517822992,0.09074339676582764,0.1304522867072384,1195.9190651542278,3.84245033308888,0.08726222804833011,0.49083738490962214,14.227170577090495,0.5690868230836198,0.8536302346254296,0.441648387096774,0.578,1.623233486943166,1.0015483870967754,0.06473615908924453,-0.5239243004172066,0.49083738490962214,-0.4528527890830841
2.9019999999997914,-1.4715588837806122,64.00119669012356,-1.7305366724880158,44.17778175487846,-0.005821881383498636,-0.02470685804372653,0.09017064532675088,0.13049033002395008,1196.610473698835,3.8203389678850654,0.08726243977589944,0.4908385728220907,14.227205009335961,0.5690882003734384,0.8536323005601576,0.4416496451612901,0.578,1.6232185099846408,1.0015406451612914,0.06473516351266434,-0.5209045738752791,0.4908385728220907,-0.4775720262819675
2.9029999999997913,-1.4732902792196543,64.04538208068978,-1.732254602597486,44.19299934986732,-0.00584682858420738,-0.02518816208349088,0.09027639588477475,0.13053693490092633,1197.4591472830666,3.8274998364928887,0.0872626409170903,0.49083970133891536,14.22723771996856,0.5690895087987424,0.8536342631981136,0.4416509032258063,0.578,1.6232035330261148,1.0015329032258076,0.06473416795005013,-0.5218761456091793,0.49083970133891536,-0.47201088457060947
2.903999999999791,-1.4750233999803144,64.08958268770424,-1.7339873166464395,44.20821465140353,-0.005872272170165086,-0.02569962608910605,0.09054865538646915,0.1305856469515334,1198.346788675842,3.8418617926195826,0.0872628320012216,0.49084077342988036,14.227268795068994,0.5690907518027598,0.8536361277041398,0.4416521612903224,0.578,1.6231885560675896,1.0015251612903238,0.06473317240140186,-0.5238295520449675,0.49084077342988036,-0.45900503008366156
2.904999999999791,-1.4767582569265019,64.13379850960743,-1.735726973196087,44.22342912764481,-0.005898233892283309,-0.02622442880049539,0.09063600292054161,0.1306320321115094,1199.1920304228713,3.8482416321604496,0.08726301353114635,0.4908417919162806,14.227298316413929,0.5690919326565571,0.8536378989848357,0.44165341935483854,0.578,1.6231735791090645,1.0015174193548397,0.06473217686671943,-0.5246945880414323,0.4908417919162806,-0.4542335273813089
2.905999999999791,-1.4784948608934327,64.1780295448419,-1.7374813589130118,44.23864131404259,-0.005924735413901989,-0.02677922194377492,0.09090579877484588,0.13068073713930647,1200.080171291797,3.862523020176578,0.08726318598457486,0.4908427594783458,14.227326361691182,0.5690930544676472,0.8536395817014708,0.44165467741935466,0.578,1.623158602150539,1.001509677419356,0.06473118134600278,-0.5266369471611438,0.4908427594783458,-0.4412979127485232
2.906999999999791,-1.4802332143868524,64.2222757934171,-1.7392260228454888,44.25385580998525,-0.005951780528134806,-0.027311602035914675,0.09060114141942523,0.13072216343993018,1200.8349032869112,3.851937785640527,0.08726334981533194,0.4908436786622943,14.227353004704181,0.5690941201881672,0.8536411802822508,0.4416559354838708,0.578,1.623143625192014,1.0015019354838721,0.06473018583925183,-0.5251888539574877,0.4908436786622943,-0.45399601808808804
2.9079999999997908,-1.4819733135492126,64.26653725654064,-1.740972695449,44.26907041125244,-0.005979359368943576,-0.027846667446380948,0.0905715770106196,0.13076708933796038,1201.6541830725314,3.8532616036364757,0.08726350545455117,0.49084455188703296,14.227378315566172,0.5690951326226469,0.8536426989339703,0.44165719354838695,0.578,1.6231286482334881,1.0014941935483883,0.06472919034646651,-0.52536450103204,0.49084455188703296,-0.45438004504073376
2.9089999999997906,-1.4837151624861944,64.31081393392485,-1.7427255714192464,44.28428433169034,-0.0060074790990794,-0.028393374425246285,0.09064002352459,0.13081326428469178,1202.4966993775188,3.858835065566718,0.08726365331180944,0.49084538145052387,14.22740236088475,0.56909609443539,0.853644141653085,0.44165845161290307,0.578,1.6231136712749628,1.0014864516129043,0.06472819486764675,-0.5261195478097909,0.49084538145052387,-0.45036272992875526
2.9099999999997905,-1.485458764271553,64.3551058254774,-1.7444783904653736,44.299498748527824,-0.006036144642200731,-0.028938284817569392,0.09056144461726709,0.1308575809870855,1203.3053290358087,3.858031799529214,0.08726379377620479,0.4908461695358302,14.227425203937106,0.5690970081574842,0.8536455122362263,0.4416597096774192,0.578,1.6230986943164376,1.0014787096774205,0.06472719940279248,-0.5260051756215618,0.4908461695358302,-0.4528965832034683
